origin_zone_id,destination_zone_id,origin_state,destination_state,origin_zone_name,destination_zone_name,annual_total_trips,mode_air,mode_rail,mode_vehicle,mode_atf,purpose_work,purpose_nonwork,zone_id_x,o_x,o_y,zone_id_y,d_x,d_y
29460_FL,18880_FL,FL,FL,"Lakeland-Winter Haven, FL","Crestview-Fort Walton Beach-Destin, FL",14390,244,0,14146,0,6186,8204,29460_FL,-81.69757651030494,27.94888002560678,18880_FL,-86.36565385135344,30.665732523380893
26140_FL,34940_FL,FL,FL,"Homosassa Springs, FL","Naples-Immokalee-Marco Island, FL",14305,3096,0,11209,0,5445,8860,26140_FL,-82.47939650321318,28.84890754313061,34940_FL,-81.34758798839782,26.110727879457404
37860_FL,29460_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Lakeland-Winter Haven, FL",14212,2720,0,11492,0,5914,8298,37860_FL,-87.1561781379219,30.688031845173366,29460_FL,-81.69757651030494,27.94888002560678
45540_FL,34940_FL,FL,FL,"The Villages, FL","Naples-Immokalee-Marco Island, FL",14166,0,0,14166,0,6782,7384,45540_FL,-82.0809661436527,28.704746692421324,34940_FL,-81.34758798839782,26.110727879457404
15980_FL,18880_FL,FL,FL,"Cape Coral-Fort Myers, FL","Crestview-Fort Walton Beach-Destin, FL",13551,4657,0,8894,0,7639,5912,15980_FL,-81.83374076516242,26.57778207308121,18880_FL,-86.36565385135344,30.665732523380893
29460_FL,37860_FL,FL,FL,"Lakeland-Winter Haven, FL","Pensacola-Ferry Pass-Brent, FL",13516,2056,0,11460,0,4392,9124,29460_FL,-81.69757651030494,27.94888002560678,37860_FL,-87.1561781379219,30.688031845173366
36100_FL,42700_FL,FL,FL,"Ocala, FL","Sebring, FL",13249,0,0,13249,0,5256,7993,36100_FL,-82.05665142074832,29.210207671595246,42700_FL,-81.3410349639663,27.34332487914713
36740_FL,RFL2_FL,FL,FL,"Orlando-Kissimmee-Sanford, FL","Union County, FL",13210,0,0,13210,0,4482,8728,36740_FL,-81.36300157579336,28.43433057854205,RFL2_FL,-82.37143291683732,30.043855133664206
23540_FL,34940_FL,FL,FL,"Gainesville, FL","Naples-Immokalee-Marco Island, FL",13112,44,0,13068,0,4812,8300,23540_FL,-82.47650176890735,29.68845797519173,34940_FL,-81.34758798839782,26.110727879457404
29460_FL,37460_FL,FL,FL,"Lakeland-Winter Haven, FL","Panama City, FL",12826,109,0,12717,0,5592,7234,29460_FL,-81.69757651030494,27.94888002560678,37460_FL,-85.46600655715284,30.143856217945498
42700_FL,RFL3_FL,FL,FL,"Sebring, FL",FL-NonMSA areas (N),12803,0,0,12803,0,5895,6908,42700_FL,-81.3410349639663,27.34332487914713,RFL3_FL,-82.90060820349375,29.93639244596677
RFL3_FL,42680_FL,FL,FL,FL-NonMSA areas (N),"Sebastian-Vero Beach, FL",12763,254,0,12509,0,5197,7566,RFL3_FL,-82.90060820349375,29.93639244596677,42680_FL,-80.6062317566448,27.694278336464425
RFL3_FL,42700_FL,FL,FL,FL-NonMSA areas (N),"Sebring, FL",12721,92,126,12503,0,5656,7065,RFL3_FL,-82.90060820349375,29.93639244596677,42700_FL,-81.3410349639663,27.34332487914713
37860_FL,37340_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Palm Bay-Melbourne-Titusville, FL",12627,3198,0,9429,0,5607,7020,37860_FL,-87.1561781379219,30.688031845173366,37340_FL,-80.73227532489604,28.293692647230113
15980_FL,RFL4_FL,FL,FL,"Cape Coral-Fort Myers, FL",FL-NonMSA areas (NW),12383,0,0,12383,0,8153,4230,15980_FL,-81.83374076516242,26.57778207308121,RFL4_FL,-85.22904449813885,30.477452921646957
37860_FL,35840_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","North Port-Sarasota-Bradenton, FL",12330,1268,0,11062,0,5211,7119,37860_FL,-87.1561781379219,30.688031845173366,35840_FL,-82.32229910658704,27.347870492975634
37460_FL,29460_FL,FL,FL,"Panama City, FL","Lakeland-Winter Haven, FL",12257,76,0,12181,0,4922,7335,37460_FL,-85.46600655715284,30.143856217945498,29460_FL,-81.69757651030494,27.94888002560678
34940_FL,26140_FL,FL,FL,"Naples-Immokalee-Marco Island, FL","Homosassa Springs, FL",12126,1241,0,10885,0,4372,7754,34940_FL,-81.34758798839782,26.110727879457404,26140_FL,-82.47939650321318,28.84890754313061
37860_FL,36100_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Ocala, FL",12076,0,0,12076,0,4215,7861,37860_FL,-87.1561781379219,30.688031845173366,36100_FL,-82.05665142074832,29.210207671595246
19660_FL,RFL4_FL,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL",FL-NonMSA areas (NW),12036,0,0,12036,0,4538,7498,19660_FL,-81.21968990110504,29.17404141035394,RFL4_FL,-85.22904449813885,30.477452921646957
37860_FL,15980_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Cape Coral-Fort Myers, FL",11981,4035,0,7946,0,5850,6131,37860_FL,-87.1561781379219,30.688031845173366,15980_FL,-81.83374076516242,26.57778207308121
RFL3_FL,34940_FL,FL,FL,FL-NonMSA areas (N),"Naples-Immokalee-Marco Island, FL",11667,46,0,11621,0,4606,7061,RFL3_FL,-82.90060820349375,29.93639244596677,34940_FL,-81.34758798839782,26.110727879457404
36100_FL,37860_FL,FL,FL,"Ocala, FL","Pensacola-Ferry Pass-Brent, FL",11583,253,0,11330,0,5154,6429,36100_FL,-82.05665142074832,29.210207671595246,37860_FL,-87.1561781379219,30.688031845173366
35840_FL,18880_FL,FL,FL,"North Port-Sarasota-Bradenton, FL","Crestview-Fort Walton Beach-Destin, FL",11542,371,0,11171,0,4233,7309,35840_FL,-82.32229910658704,27.347870492975634,18880_FL,-86.36565385135344,30.665732523380893
18880_FL,35840_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","North Port-Sarasota-Bradenton, FL",11451,67,0,11384,0,3934,7517,18880_FL,-86.36565385135344,30.665732523380893,35840_FL,-82.32229910658704,27.347870492975634
37460_FL,15980_FL,FL,FL,"Panama City, FL","Cape Coral-Fort Myers, FL",11312,333,0,10979,0,7528,3784,37460_FL,-85.46600655715284,30.143856217945498,15980_FL,-81.83374076516242,26.57778207308121
18880_FL,29460_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Lakeland-Winter Haven, FL",11177,61,0,11116,0,4063,7114,18880_FL,-86.36565385135344,30.665732523380893,29460_FL,-81.69757651030494,27.94888002560678
15980_FL,37460_FL,FL,FL,"Cape Coral-Fort Myers, FL","Panama City, FL",11013,0,0,11013,0,7031,3982,15980_FL,-81.83374076516242,26.57778207308121,37460_FL,-85.46600655715284,30.143856217945498
39460_FL,45540_FL,FL,FL,"Punta Gorda, FL","The Villages, FL",10934,0,0,10934,0,4085,6849,39460_FL,-81.912256793785,26.90549780202472,45540_FL,-82.0809661436527,28.704746692421324
26140_FL,RFL1_FL,FL,FL,"Homosassa Springs, FL",FL-NonMSA areas (Central),10807,0,0,10807,0,4034,6773,26140_FL,-82.47939650321318,28.84890754313061,RFL1_FL,-81.30380393571672,27.047978462601378
37340_FL,37460_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL","Panama City, FL",10679,0,0,10679,0,5517,5162,37340_FL,-80.73227532489604,28.293692647230113,37460_FL,-85.46600655715284,30.143856217945498
RFL1_FL,26140_FL,FL,FL,FL-NonMSA areas (Central),"Homosassa Springs, FL",10623,128,0,10495,0,5081,5542,RFL1_FL,-81.30380393571672,27.047978462601378,26140_FL,-82.47939650321318,28.84890754313061
18880_FL,37340_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Palm Bay-Melbourne-Titusville, FL",10554,1988,0,8566,0,5971,4583,18880_FL,-86.36565385135344,30.665732523380893,37340_FL,-80.73227532489604,28.293692647230113
37460_FL,37340_FL,FL,FL,"Panama City, FL","Palm Bay-Melbourne-Titusville, FL",10343,0,0,10343,0,4886,5457,37460_FL,-85.46600655715284,30.143856217945498,37340_FL,-80.73227532489604,28.293692647230113
42700_FL,23540_FL,FL,FL,"Sebring, FL","Gainesville, FL",10232,300,0,9932,0,3228,7004,42700_FL,-81.3410349639663,27.34332487914713,23540_FL,-82.47650176890735,29.68845797519173
15980_FL,37860_FL,FL,FL,"Cape Coral-Fort Myers, FL","Pensacola-Ferry Pass-Brent, FL",10010,1783,0,8227,0,4070,5940,15980_FL,-81.83374076516242,26.57778207308121,37860_FL,-87.1561781379219,30.688031845173366
45540_FL,42700_FL,FL,FL,"The Villages, FL","Sebring, FL",9918,0,0,9918,0,4100,5818,45540_FL,-82.0809661436527,28.704746692421324,42700_FL,-81.3410349639663,27.34332487914713
RFL4_FL,19660_FL,FL,FL,FL-NonMSA areas (NW),"Deltona-Daytona Beach-Ormond Beach, FL",9843,0,0,9843,0,4131,5712,RFL4_FL,-85.22904449813885,30.477452921646957,19660_FL,-81.21968990110504,29.17404141035394
35840_FL,37460_FL,FL,FL,"North Port-Sarasota-Bradenton, FL","Panama City, FL",9548,374,0,9174,0,4050,5498,35840_FL,-82.32229910658704,27.347870492975634,37460_FL,-85.46600655715284,30.143856217945498
45540_FL,39460_FL,FL,FL,"The Villages, FL","Punta Gorda, FL",9508,0,0,9508,0,3267,6241,45540_FL,-82.0809661436527,28.704746692421324,39460_FL,-81.912256793785,26.90549780202472
23540_FL,42700_FL,FL,FL,"Gainesville, FL","Sebring, FL",9376,0,0,9376,0,2988,6388,23540_FL,-82.47650176890735,29.68845797519173,42700_FL,-81.3410349639663,27.34332487914713
45540_FL,18880_FL,FL,FL,"The Villages, FL","Crestview-Fort Walton Beach-Destin, FL",9202,0,0,9202,0,4998,4204,45540_FL,-82.0809661436527,28.704746692421324,18880_FL,-86.36565385135344,30.665732523380893
37460_FL,35840_FL,FL,FL,"Panama City, FL","North Port-Sarasota-Bradenton, FL",9088,0,0,9088,0,3424,5664,37460_FL,-85.46600655715284,30.143856217945498,35840_FL,-82.32229910658704,27.347870492975634
37460_FL,26140_FL,FL,FL,"Panama City, FL","Homosassa Springs, FL",9028,0,0,9028,0,3313,5715,37460_FL,-85.46600655715284,30.143856217945498,26140_FL,-82.47939650321318,28.84890754313061
26140_FL,42680_FL,FL,FL,"Homosassa Springs, FL","Sebastian-Vero Beach, FL",9019,4152,0,4867,0,4965,4054,26140_FL,-82.47939650321318,28.84890754313061,42680_FL,-80.6062317566448,27.694278336464425
RFL4_FL,26140_FL,FL,FL,FL-NonMSA areas (NW),"Homosassa Springs, FL",8999,0,0,8999,0,3577,5422,RFL4_FL,-85.22904449813885,30.477452921646957,26140_FL,-82.47939650321318,28.84890754313061
39460_FL,26140_FL,FL,FL,"Punta Gorda, FL","Homosassa Springs, FL",8948,0,0,8948,0,3589,5359,39460_FL,-81.912256793785,26.90549780202472,26140_FL,-82.47939650321318,28.84890754313061
35840_FL,RFL4_FL,FL,FL,"North Port-Sarasota-Bradenton, FL",FL-NonMSA areas (NW),8911,0,0,8911,0,3733,5178,35840_FL,-82.32229910658704,27.347870492975634,RFL4_FL,-85.22904449813885,30.477452921646957
26140_FL,39460_FL,FL,FL,"Homosassa Springs, FL","Punta Gorda, FL",8817,0,0,8817,0,3144,5673,26140_FL,-82.47939650321318,28.84890754313061,39460_FL,-81.912256793785,26.90549780202472
37860_FL,38940_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Port St. Lucie, FL",8696,859,0,7837,0,5095,3601,37860_FL,-87.1561781379219,30.688031845173366,38940_FL,-80.45072430974419,27.219835127149576
42700_FL,45540_FL,FL,FL,"Sebring, FL","The Villages, FL",8456,0,0,8456,0,2571,5885,42700_FL,-81.3410349639663,27.34332487914713,45540_FL,-82.0809661436527,28.704746692421324
42680_FL,45540_FL,FL,FL,"Sebastian-Vero Beach, FL","The Villages, FL",8398,0,0,8398,0,2976,5422,42680_FL,-80.6062317566448,27.694278336464425,45540_FL,-82.0809661436527,28.704746692421324
26140_FL,RFL4_FL,FL,FL,"Homosassa Springs, FL",FL-NonMSA areas (NW),8245,0,0,8245,0,2625,5620,26140_FL,-82.47939650321318,28.84890754313061,RFL4_FL,-85.22904449813885,30.477452921646957
18880_FL,15980_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Cape Coral-Fort Myers, FL",8207,1053,0,7154,0,3667,4540,18880_FL,-86.36565385135344,30.665732523380893,15980_FL,-81.83374076516242,26.57778207308121
RFL2_FL,19660_FL,FL,FL,"Union County, FL","Deltona-Daytona Beach-Ormond Beach, FL",8093,0,0,8093,0,3595,4498,RFL2_FL,-82.37143291683732,30.043855133664206,19660_FL,-81.21968990110504,29.17404141035394
37340_FL,RFL4_FL,FL,FL,"Palm Bay-Melbourne-Titusville, FL",FL-NonMSA areas (NW),7969,0,0,7969,0,3097,4872,37340_FL,-80.73227532489604,28.293692647230113,RFL4_FL,-85.22904449813885,30.477452921646957
42700_FL,26140_FL,FL,FL,"Sebring, FL","Homosassa Springs, FL",7940,0,0,7940,0,4524,3416,42700_FL,-81.3410349639663,27.34332487914713,26140_FL,-82.47939650321318,28.84890754313061
26140_FL,37460_FL,FL,FL,"Homosassa Springs, FL","Panama City, FL",7928,0,0,7928,0,2933,4995,26140_FL,-82.47939650321318,28.84890754313061,37460_FL,-85.46600655715284,30.143856217945498
37460_FL,45540_FL,FL,FL,"Panama City, FL","The Villages, FL",7846,0,0,7846,0,3440,4406,37460_FL,-85.46600655715284,30.143856217945498,45540_FL,-82.0809661436527,28.704746692421324
18880_FL,45540_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","The Villages, FL",7694,0,0,7694,0,3119,4575,18880_FL,-86.36565385135344,30.665732523380893,45540_FL,-82.0809661436527,28.704746692421324
45220_FL,RFL1_FL,FL,FL,"Tallahassee, FL",FL-NonMSA areas (Central),7645,0,0,7645,0,2517,5128,45220_FL,-84.28617320304492,30.405015607103945,RFL1_FL,-81.30380393571672,27.047978462601378
45540_FL,RFL4_FL,FL,FL,"The Villages, FL",FL-NonMSA areas (NW),7618,0,0,7618,0,2030,5588,45540_FL,-82.0809661436527,28.704746692421324,RFL4_FL,-85.22904449813885,30.477452921646957
45220_FL,42680_FL,FL,FL,"Tallahassee, FL","Sebastian-Vero Beach, FL",7608,1417,0,6191,0,2564,5044,45220_FL,-84.28617320304492,30.405015607103945,42680_FL,-80.6062317566448,27.694278336464425
RFL1_FL,45220_FL,FL,FL,FL-NonMSA areas (Central),"Tallahassee, FL",7533,0,0,7533,0,2698,4835,RFL1_FL,-81.30380393571672,27.047978462601378,45220_FL,-84.28617320304492,30.405015607103945
34940_FL,18880_FL,FL,FL,"Naples-Immokalee-Marco Island, FL","Crestview-Fort Walton Beach-Destin, FL",7385,2387,0,4998,0,4331,3054,34940_FL,-81.34758798839782,26.110727879457404,18880_FL,-86.36565385135344,30.665732523380893
18880_FL,38940_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Port St. Lucie, FL",7213,354,0,6859,0,3238,3975,18880_FL,-86.36565385135344,30.665732523380893,38940_FL,-80.45072430974419,27.219835127149576
45540_FL,37460_FL,FL,FL,"The Villages, FL","Panama City, FL",7058,0,0,7058,0,3125,3933,45540_FL,-82.0809661436527,28.704746692421324,37460_FL,-85.46600655715284,30.143856217945498
38940_FL,18880_FL,FL,FL,"Port St. Lucie, FL","Crestview-Fort Walton Beach-Destin, FL",7017,140,0,6877,0,3872,3145,38940_FL,-80.45072430974419,27.219835127149576,18880_FL,-86.36565385135344,30.665732523380893
RFL4_FL,35840_FL,FL,FL,FL-NonMSA areas (NW),"North Port-Sarasota-Bradenton, FL",6882,0,0,6882,0,2930,3952,RFL4_FL,-85.22904449813885,30.477452921646957,35840_FL,-82.32229910658704,27.347870492975634
RFL2_FL,45300_FL,FL,FL,"Union County, FL","Tampa-St. Petersburg-Clearwater, FL",6793,0,0,6793,0,2365,4428,RFL2_FL,-82.37143291683732,30.043855133664206,45300_FL,-82.40586985987241,28.153686028277587
37460_FL,38940_FL,FL,FL,"Panama City, FL","Port St. Lucie, FL",6515,1454,0,5061,0,3026,3489,37460_FL,-85.46600655715284,30.143856217945498,38940_FL,-80.45072430974419,27.219835127149576
RFL4_FL,45540_FL,FL,FL,FL-NonMSA areas (NW),"The Villages, FL",6504,0,0,6504,0,1839,4665,RFL4_FL,-85.22904449813885,30.477452921646957,45540_FL,-82.0809661436527,28.704746692421324
RFL4_FL,15980_FL,FL,FL,FL-NonMSA areas (NW),"Cape Coral-Fort Myers, FL",6501,0,0,6501,0,2341,4160,RFL4_FL,-85.22904449813885,30.477452921646957,15980_FL,-81.83374076516242,26.57778207308121
38940_FL,37860_FL,FL,FL,"Port St. Lucie, FL","Pensacola-Ferry Pass-Brent, FL",6376,680,0,5696,0,3860,2516,38940_FL,-80.45072430974419,27.219835127149576,37860_FL,-87.1561781379219,30.688031845173366
RFL4_FL,38940_FL,FL,FL,FL-NonMSA areas (NW),"Port St. Lucie, FL",6276,0,0,6276,0,3172,3104,RFL4_FL,-85.22904449813885,30.477452921646957,38940_FL,-80.45072430974419,27.219835127149576
45300_FL,RFL2_FL,FL,FL,"Tampa-St. Petersburg-Clearwater, FL","Union County, FL",6209,0,0,6209,0,2309,3900,45300_FL,-82.40586985987241,28.153686028277587,RFL2_FL,-82.37143291683732,30.043855133664206
38940_FL,RFL4_FL,FL,FL,"Port St. Lucie, FL",FL-NonMSA areas (NW),6209,0,0,6209,0,2643,3566,38940_FL,-80.45072430974419,27.219835127149576,RFL4_FL,-85.22904449813885,30.477452921646957
45540_FL,42680_FL,FL,FL,"The Villages, FL","Sebastian-Vero Beach, FL",6117,0,0,6117,0,2410,3707,45540_FL,-82.0809661436527,28.704746692421324,42680_FL,-80.6062317566448,27.694278336464425
42680_FL,45220_FL,FL,FL,"Sebastian-Vero Beach, FL","Tallahassee, FL",5804,375,0,5429,0,1432,4372,42680_FL,-80.6062317566448,27.694278336464425,45220_FL,-84.28617320304492,30.405015607103945
42680_FL,26140_FL,FL,FL,"Sebastian-Vero Beach, FL","Homosassa Springs, FL",5795,0,0,5795,0,1548,4247,42680_FL,-80.6062317566448,27.694278336464425,26140_FL,-82.47939650321318,28.84890754313061
26140_FL,42700_FL,FL,FL,"Homosassa Springs, FL","Sebring, FL",5623,0,0,5623,0,2374,3249,26140_FL,-82.47939650321318,28.84890754313061,42700_FL,-81.3410349639663,27.34332487914713
RFL4_FL,37340_FL,FL,FL,FL-NonMSA areas (NW),"Palm Bay-Melbourne-Titusville, FL",5555,0,0,5555,0,2234,3321,RFL4_FL,-85.22904449813885,30.477452921646957,37340_FL,-80.73227532489604,28.293692647230113
38940_FL,37460_FL,FL,FL,"Port St. Lucie, FL","Panama City, FL",5528,646,0,4882,0,1565,3963,38940_FL,-80.45072430974419,27.219835127149576,37460_FL,-85.46600655715284,30.143856217945498
37860_FL,26140_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Homosassa Springs, FL",5508,828,0,4680,0,2096,3412,37860_FL,-87.1561781379219,30.688031845173366,26140_FL,-82.47939650321318,28.84890754313061
37860_FL,45540_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","The Villages, FL",5332,0,0,5332,0,1964,3368,37860_FL,-87.1561781379219,30.688031845173366,45540_FL,-82.0809661436527,28.704746692421324
39460_FL,45220_FL,FL,FL,"Punta Gorda, FL","Tallahassee, FL",5099,0,0,5099,0,1797,3302,39460_FL,-81.912256793785,26.90549780202472,45220_FL,-84.28617320304492,30.405015607103945
RFL1_FL,RFL4_FL,FL,FL,FL-NonMSA areas (Central),FL-NonMSA areas (NW),5052,0,0,5052,0,2357,2695,RFL1_FL,-81.30380393571672,27.047978462601378,RFL4_FL,-85.22904449813885,30.477452921646957
42680_FL,39460_FL,FL,FL,"Sebastian-Vero Beach, FL","Punta Gorda, FL",4980,0,0,4980,0,1728,3252,42680_FL,-80.6062317566448,27.694278336464425,39460_FL,-81.912256793785,26.90549780202472
39460_FL,42680_FL,FL,FL,"Punta Gorda, FL","Sebastian-Vero Beach, FL",4870,23,0,4847,0,1375,3495,39460_FL,-81.912256793785,26.90549780202472,42680_FL,-80.6062317566448,27.694278336464425
45220_FL,42700_FL,FL,FL,"Tallahassee, FL","Sebring, FL",4719,0,0,4719,0,2396,2323,45220_FL,-84.28617320304492,30.405015607103945,42700_FL,-81.3410349639663,27.34332487914713
45220_FL,39460_FL,FL,FL,"Tallahassee, FL","Punta Gorda, FL",4618,0,0,4618,0,1608,3010,45220_FL,-84.28617320304492,30.405015607103945,39460_FL,-81.912256793785,26.90549780202472
18880_FL,26140_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Homosassa Springs, FL",4477,0,0,4477,0,1231,3246,18880_FL,-86.36565385135344,30.665732523380893,26140_FL,-82.47939650321318,28.84890754313061
26140_FL,37860_FL,FL,FL,"Homosassa Springs, FL","Pensacola-Ferry Pass-Brent, FL",4416,0,0,4416,0,1717,2699,26140_FL,-82.47939650321318,28.84890754313061,37860_FL,-87.1561781379219,30.688031845173366
26140_FL,18880_FL,FL,FL,"Homosassa Springs, FL","Crestview-Fort Walton Beach-Destin, FL",4414,0,0,4414,0,1359,3055,26140_FL,-82.47939650321318,28.84890754313061,18880_FL,-86.36565385135344,30.665732523380893
42700_FL,45220_FL,FL,FL,"Sebring, FL","Tallahassee, FL",4354,62,0,4292,0,1588,2766,42700_FL,-81.3410349639663,27.34332487914713,45220_FL,-84.28617320304492,30.405015607103945
RFL4_FL,RFL1_FL,FL,FL,FL-NonMSA areas (NW),FL-NonMSA areas (Central),4354,0,0,4354,0,1907,2447,RFL4_FL,-85.22904449813885,30.477452921646957,RFL1_FL,-81.30380393571672,27.047978462601378
RFL2_FL,45220_FL,FL,FL,"Union County, FL","Tallahassee, FL",4152,0,0,4152,0,1494,2658,RFL2_FL,-82.37143291683732,30.043855133664206,45220_FL,-84.28617320304492,30.405015607103945
18880_FL,34940_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Naples-Immokalee-Marco Island, FL",4134,328,0,3806,0,1651,2483,18880_FL,-86.36565385135344,30.665732523380893,34940_FL,-81.34758798839782,26.110727879457404
34940_FL,37460_FL,FL,FL,"Naples-Immokalee-Marco Island, FL","Panama City, FL",3797,0,0,3797,0,2075,1722,34940_FL,-81.34758798839782,26.110727879457404,37460_FL,-85.46600655715284,30.143856217945498
19660_FL,RFL2_FL,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL","Union County, FL",3748,0,0,3748,0,1362,2386,19660_FL,-81.21968990110504,29.17404141035394,RFL2_FL,-82.37143291683732,30.043855133664206
34940_FL,37860_FL,FL,FL,"Naples-Immokalee-Marco Island, FL","Pensacola-Ferry Pass-Brent, FL",3645,779,0,2866,0,1935,1710,34940_FL,-81.34758798839782,26.110727879457404,37860_FL,-87.1561781379219,30.688031845173366
45540_FL,37860_FL,FL,FL,"The Villages, FL","Pensacola-Ferry Pass-Brent, FL",3578,0,0,3578,0,1400,2178,45540_FL,-82.0809661436527,28.704746692421324,37860_FL,-87.1561781379219,30.688031845173366
RFL2_FL,45540_FL,FL,FL,"Union County, FL","The Villages, FL",3553,0,0,3553,0,590,2963,RFL2_FL,-82.37143291683732,30.043855133664206,45540_FL,-82.0809661436527,28.704746692421324
RFL1_FL,18880_FL,FL,FL,FL-NonMSA areas (Central),"Crestview-Fort Walton Beach-Destin, FL",3440,0,0,3440,0,2052,1388,RFL1_FL,-81.30380393571672,27.047978462601378,18880_FL,-86.36565385135344,30.665732523380893
42680_FL,RFL4_FL,FL,FL,"Sebastian-Vero Beach, FL",FL-NonMSA areas (NW),3336,0,0,3336,0,1172,2164,42680_FL,-80.6062317566448,27.694278336464425,RFL4_FL,-85.22904449813885,30.477452921646957
45220_FL,RFL2_FL,FL,FL,"Tallahassee, FL","Union County, FL",3253,0,0,3253,0,1135,2118,45220_FL,-84.28617320304492,30.405015607103945,RFL2_FL,-82.37143291683732,30.043855133664206
18880_FL,RFL1_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL",FL-NonMSA areas (Central),3112,0,0,3112,0,1957,1155,18880_FL,-86.36565385135344,30.665732523380893,RFL1_FL,-81.30380393571672,27.047978462601378
34940_FL,RFL4_FL,FL,FL,"Naples-Immokalee-Marco Island, FL",FL-NonMSA areas (NW),3082,0,0,3082,0,1635,1447,34940_FL,-81.34758798839782,26.110727879457404,RFL4_FL,-85.22904449813885,30.477452921646957
37860_FL,34940_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Naples-Immokalee-Marco Island, FL",2913,0,0,2913,0,1315,1598,37860_FL,-87.1561781379219,30.688031845173366,34940_FL,-81.34758798839782,26.110727879457404
39460_FL,18880_FL,FL,FL,"Punta Gorda, FL","Crestview-Fort Walton Beach-Destin, FL",2899,285,0,2614,0,1223,1676,39460_FL,-81.912256793785,26.90549780202472,18880_FL,-86.36565385135344,30.665732523380893
RFL2_FL,33100_FL,FL,FL,"Union County, FL","Miami-Fort Lauderdale-West Palm Beach, FL",2747,0,0,2747,0,822,1925,RFL2_FL,-82.37143291683732,30.043855133664206,33100_FL,-80.62676908164782,25.989057353585206
RFL4_FL,42680_FL,FL,FL,FL-NonMSA areas (NW),"Sebastian-Vero Beach, FL",2741,0,0,2741,0,761,1980,RFL4_FL,-85.22904449813885,30.477452921646957,42680_FL,-80.6062317566448,27.694278336464425
33100_FL,RFL2_FL,FL,FL,"Miami-Fort Lauderdale-West Palm Beach, FL","Union County, FL",2706,0,0,2706,0,1098,1608,33100_FL,-80.62676908164782,25.989057353585206,RFL2_FL,-82.37143291683732,30.043855133664206
37460_FL,RFL1_FL,FL,FL,"Panama City, FL",FL-NonMSA areas (Central),2697,309,0,2388,0,973,1724,37460_FL,-85.46600655715284,30.143856217945498,RFL1_FL,-81.30380393571672,27.047978462601378
37460_FL,34940_FL,FL,FL,"Panama City, FL","Naples-Immokalee-Marco Island, FL",2696,0,0,2696,0,1122,1574,37460_FL,-85.46600655715284,30.143856217945498,34940_FL,-81.34758798839782,26.110727879457404
37860_FL,42680_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Sebastian-Vero Beach, FL",2646,192,0,2454,0,1225,1421,37860_FL,-87.1561781379219,30.688031845173366,42680_FL,-80.6062317566448,27.694278336464425
42680_FL,18880_FL,FL,FL,"Sebastian-Vero Beach, FL","Crestview-Fort Walton Beach-Destin, FL",2644,880,0,1764,0,1670,974,42680_FL,-80.6062317566448,27.694278336464425,18880_FL,-86.36565385135344,30.665732523380893
37860_FL,39460_FL,FL,FL,"Pensacola-Ferry Pass-Brent, FL","Punta Gorda, FL",2591,200,0,2391,0,486,2105,37860_FL,-87.1561781379219,30.688031845173366,39460_FL,-81.912256793785,26.90549780202472
RFL4_FL,39460_FL,FL,FL,FL-NonMSA areas (NW),"Punta Gorda, FL",2518,0,0,2518,0,1251,1267,RFL4_FL,-85.22904449813885,30.477452921646957,39460_FL,-81.912256793785,26.90549780202472
42680_FL,37860_FL,FL,FL,"Sebastian-Vero Beach, FL","Pensacola-Ferry Pass-Brent, FL",2499,0,0,2499,0,1406,1093,42680_FL,-80.6062317566448,27.694278336464425,37860_FL,-87.1561781379219,30.688031845173366
18880_FL,39460_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Punta Gorda, FL",2446,0,0,2446,0,1021,1425,18880_FL,-86.36565385135344,30.665732523380893,39460_FL,-81.912256793785,26.90549780202472
18880_FL,42680_FL,FL,FL,"Crestview-Fort Walton Beach-Destin, FL","Sebastian-Vero Beach, FL",2424,869,0,1555,0,1088,1336,18880_FL,-86.36565385135344,30.665732523380893,42680_FL,-80.6062317566448,27.694278336464425
